geo_event_id,account_id,timestamp,ip_address,city,state,country,latitude,longitude,is_vpn_or_proxy,distance_from_last_location_km,registered_country_match,event_type,evidence_status
GEO-G1LICM,ACC-RIH330K,2026-06-22 17:21:00,223.91.172.22,Surat,Gujarat,INDIA,21.205989,72.813292,FALSE,6.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-QWXF80,ACC-70X3FG6,2026-06-22 17:31:00,223.177.167.165,Nagpur,Maharashtra,INDIA,21.171604,79.095821,FALSE,3.2,TRUE,LOGIN,AVAILABLE
GEO-4OR5LN,ACC-EOGKKC0,2026-06-22 17:31:00,106.3.110.218,Hyderabad,Telangana,INDIA,17.366780,78.492522,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SEO484,ACC-IFI031L,2026-06-22 17:32:00,49.42.215.226,Kochi,Kerala,INDIA,9.885241,76.220945,FALSE,10.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-OBQK9U,ACC-PQ9YTXH,2026-06-22 17:36:00,117.245.110.32,Ahmedabad,Gujarat,INDIA,23.013067,72.567515,FALSE,1.1,TRUE,LOGIN,AVAILABLE
GEO-6D4J0P,ACC-3JPJT10,2026-06-22 17:42:00,103.139.119.82,Visakhapatnam,Andhra Pradesh,INDIA,17.658443,83.253329,FALSE,2.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Y52DC4,ACC-6EUC1G7,2026-06-22 17:47:00,117.42.197.5,Pune,Maharashtra,INDIA,18.539655,73.870586,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-N3D4CE,ACC-IF3G3T3,2026-06-22 17:54:00,49.163.92.243,Nagpur,Maharashtra,INDIA,21.136214,79.049091,FALSE,8.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-43G7IG,ACC-9XA4KWG,2026-06-22 18:00:00,49.24.245.5,Patna,Bihar,INDIA,25.586011,85.105961,FALSE,5.7,TRUE,LOGIN,AVAILABLE
GEO-Q07AWR,ACC-9JHCAZ8,2026-06-22 18:01:00,157.196.195.193,Kolkata,West Bengal,INDIA,22.541915,88.340378,FALSE,6.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-QJTZ0E,ACC-XQS3H4D,2026-06-22 18:06:00,182.171.134.19,Delhi,Delhi,INDIA,28.659343,77.230152,FALSE,1.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Q7OFPA,ACC-VGKP7L9,2026-06-22 18:09:00,117.89.173.222,Kochi,Kerala,INDIA,9.922039,76.282053,FALSE,4.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-WCLFP3,ACC-EOGKKC0,2026-06-22 18:15:00,157.196.58.77,Hyderabad,Telangana,INDIA,17.375557,78.443227,FALSE,1.8,TRUE,LOGIN,AVAILABLE
GEO-RPG8KC,ACC-9RGDKUY,2026-06-22 18:23:00,157.245.78.64,Surat,Gujarat,INDIA,21.158821,72.811185,FALSE,1.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-68IX0T,ACC-GL64TPK,2026-06-22 18:23:00,182.158.221.111,Guwahati,Assam,INDIA,26.101880,91.753439,FALSE,7.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-4ORHRL,ACC-9WHSBP1,2026-06-22 18:28:00,157.236.55.12,Kolkata,West Bengal,INDIA,22.621697,88.380282,FALSE,3.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0CDRYP,ACC-X35UAF3,2026-06-22 18:29:00,117.222.136.39,Jaipur,Rajasthan,INDIA,26.877666,75.789339,FALSE,4.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XWIJK3,ACC-BVN8NN8,2026-06-22 18:34:00,117.146.90.221,Kolkata,West Bengal,INDIA,22.584144,88.369075,FALSE,4.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-H61N8X,ACC-XSK28T7,2026-06-22 18:36:00,157.152.227.82,Bhopal,Madhya Pradesh,INDIA,23.243132,77.417660,FALSE,5.1,TRUE,LOGIN,AVAILABLE
GEO-4YEDJ1,ACC-ZAQ8H3X,2026-06-22 18:36:00,106.69.77.23,Mumbai,Maharashtra,INDIA,19.092200,72.892549,FALSE,5.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-1QY1O3,ACC-6OC7T3B,2026-06-22 18:37:00,106.236.113.78,Bengaluru,Karnataka,INDIA,12.927754,77.592157,FALSE,7.3,TRUE,LOGIN,AVAILABLE
GEO-RR7W3N,ACC-T1EGD9D,2026-06-22 19:02:00,223.224.43.10,Patna,Bihar,INDIA,25.583697,85.178604,FALSE,1.8,TRUE,LOGIN,AVAILABLE
GEO-H7GA3Y,ACC-NAZNT6C,2026-06-22 19:04:00,49.116.193.223,Hyderabad,Telangana,INDIA,17.381609,78.525695,FALSE,4.2,TRUE,LOGIN,AVAILABLE
GEO-6V8XYY,ACC-1YBPERH,2026-06-22 19:21:00,117.12.201.161,Jaipur,Rajasthan,INDIA,26.933549,75.774474,FALSE,8.8,TRUE,LOGIN,AVAILABLE
GEO-LFK1V4,ACC-KRJ1925,2026-06-22 19:28:00,103.127.97.136,Indore,Madhya Pradesh,INDIA,22.671693,75.892177,FALSE,8.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-H2O2I3,ACC-ZJ2O1XJ,2026-06-22 19:31:00,117.79.149.225,Guwahati,Assam,INDIA,26.159899,91.762295,FALSE,2.0,TRUE,LOGIN,AVAILABLE
GEO-0FDX5W,ACC-9JHCAZ8,2026-06-22 19:43:00,49.42.101.65,Kolkata,West Bengal,INDIA,22.607672,88.360435,FALSE,5.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8B82KC,ACC-PL13YLG,2026-06-22 19:56:00,49.222.222.123,Pune,Maharashtra,INDIA,18.489141,73.884756,FALSE,6.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-QC3BYM,ACC-SRQT0PA,2026-06-22 20:01:00,182.184.123.112,Kolkata,West Bengal,INDIA,22.544033,88.372430,FALSE,9.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-50L6CS,ACC-ONMRS5Y,2026-06-22 20:13:00,157.147.241.82,Chennai,Tamil Nadu,INDIA,13.036405,80.227740,FALSE,4.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-HC2SU9,ACC-T1EGD9D,2026-06-22 20:13:00,117.107.90.47,Patna,Bihar,INDIA,25.606553,85.156562,FALSE,6.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-1DTQSY,ACC-Q02GKFS,2026-06-22 20:19:00,223.144.64.216,Coimbatore,Tamil Nadu,INDIA,11.021629,76.918529,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0CLW7D,ACC-TM9MCPR,2026-06-22 20:20:00,49.243.61.5,Indore,Madhya Pradesh,INDIA,22.750107,75.833432,FALSE,0.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-PMT72V,ACC-H1RJFUI,2026-06-22 20:23:00,117.178.62.203,Nagpur,Maharashtra,INDIA,21.100842,79.125570,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Q8QATH,ACC-9XA4KWG,2026-06-22 20:52:00,103.179.157.59,Patna,Bihar,INDIA,25.576956,85.161546,FALSE,1.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-277XZ5,ACC-CR0F5PX,2026-06-22 20:58:00,103.201.242.110,Pune,Maharashtra,INDIA,18.506786,73.838460,FALSE,3.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0KH2RM,ACC-6YHRDU3,2026-06-22 20:58:00,49.96.23.126,Bhopal,Madhya Pradesh,INDIA,23.290634,77.430815,FALSE,6.0,TRUE,LOGIN,AVAILABLE
GEO-0GU9DR,ACC-Q5XVTHG,2026-06-22 20:58:00,157.33.215.238,Jaipur,Rajasthan,INDIA,26.878335,75.826727,FALSE,4.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-A5SJCL,ACC-9RGDKUY,2026-06-22 21:02:00,117.97.2.178,Surat,Gujarat,INDIA,21.154286,72.834733,FALSE,4.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SM87S9,ACC-CUG7RQ8,2026-06-22 21:04:00,103.14.168.5,Surat,Gujarat,INDIA,21.175639,72.838839,FALSE,7.3,TRUE,LOGIN,AVAILABLE
GEO-CUC81R,ACC-EM2IFVH,2026-06-22 21:16:00,49.110.33.177,Kochi,Kerala,INDIA,9.884187,76.287756,FALSE,9.8,TRUE,LOGIN,AVAILABLE
GEO-6TP7Q7,ACC-RMJ1BMF,2026-06-22 21:20:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-IA6GMY,ACC-3B2A3CW,2026-06-22 21:31:00,103.107.210.22,Chandigarh,Chandigarh,INDIA,30.761267,76.814054,FALSE,5.4,TRUE,LOGIN,AVAILABLE
GEO-Q7GXEC,ACC-FZGLI4U,2026-06-22 21:58:00,157.92.67.167,Coimbatore,Tamil Nadu,INDIA,10.989855,76.977929,FALSE,3.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-GJO2UK,ACC-L6HYC1R,2026-06-22 21:58:00,103.111.172.232,Chennai,Tamil Nadu,INDIA,13.064642,80.232881,FALSE,7.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-RLYK5F,ACC-9F5G3UK,2026-06-22 22:17:00,223.82.89.97,Coimbatore,Tamil Nadu,INDIA,10.967907,76.983503,FALSE,8.6,TRUE,LOGIN,AVAILABLE
GEO-KPP3C7,ACC-2TFKG9L,2026-06-22 22:20:00,157.231.206.24,Ahmedabad,Gujarat,INDIA,23.064151,72.544166,FALSE,8.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-D70LMK,ACC-TM9MCPR,2026-06-22 22:20:00,103.127.166.2,Indore,Madhya Pradesh,INDIA,22.690011,75.832851,FALSE,7.4,TRUE,LOGIN,AVAILABLE
GEO-3UFTXP,ACC-2TFKG9L,2026-06-22 22:26:00,49.212.3.108,Ahmedabad,Gujarat,INDIA,23.010356,72.601946,FALSE,5.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5FORHF,ACC-3HQ57UY,2026-06-22 22:30:00,117.182.233.11,Chennai,Tamil Nadu,INDIA,13.103158,80.236115,FALSE,9.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-WL5LTP,ACC-C4XYJLC,2026-06-22 22:32:00,223.106.250.162,Coimbatore,Tamil Nadu,INDIA,11.061155,76.938499,FALSE,6.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-67PDKP,ACC-44CI4J3,2026-06-22 22:37:00,49.9.104.144,Bhopal,Madhya Pradesh,INDIA,23.217053,77.421261,FALSE,3.7,TRUE,LOGIN,AVAILABLE
GEO-2M53RL,ACC-FZGLI4U,2026-06-22 22:38:00,117.194.217.139,Coimbatore,Tamil Nadu,INDIA,11.025415,76.907066,FALSE,10.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-I1AK2P,ACC-7F16XBX,2026-06-22 22:40:00,182.157.35.243,Lucknow,Uttar Pradesh,INDIA,26.815355,80.909038,FALSE,3.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-H0FG7W,ACC-772URMS,2026-06-22 22:55:00,49.171.172.245,Ahmedabad,Gujarat,INDIA,23.031308,72.522814,FALSE,7.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-VTO7L3,ACC-DG0LKS9,2026-06-22 23:03:00,117.193.207.118,Bengaluru,Karnataka,INDIA,12.929055,77.583764,FALSE,10.1,TRUE,LOGIN,AVAILABLE
GEO-5P6BP4,ACC-95IUZ6Y,2026-06-22 23:22:00,117.12.158.210,Lucknow,Uttar Pradesh,INDIA,26.857576,80.906031,FALSE,4.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-IR2SBX,ACC-G9O9YP6,2026-06-22 23:31:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-55T9H2,ACC-H7GX86O,2026-06-22 23:31:00,49.208.174.72,Guwahati,Assam,INDIA,26.169799,91.728325,FALSE,2.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-THGX42,ACC-XU0COJB,2026-06-22 23:41:00,182.113.134.70,Coimbatore,Tamil Nadu,INDIA,10.978024,76.973814,FALSE,6.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-4ZLV8G,ACC-QFHG8KS,2026-06-22 23:43:00,157.92.168.16,Visakhapatnam,Andhra Pradesh,INDIA,17.712571,83.203590,FALSE,1.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-TAUR0O,ACC-SRI2AOF,2026-06-22 23:44:00,182.242.9.239,Indore,Madhya Pradesh,INDIA,22.765186,75.875648,FALSE,5.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-GGN63Y,ACC-1ZF88JR,2026-06-22 23:50:00,103.12.43.128,Coimbatore,Tamil Nadu,INDIA,10.971227,76.953414,FALSE,5.0,TRUE,LOGIN,AVAILABLE
GEO-UC1N6T,ACC-E6SVH6Q,2026-06-23 07:50:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-OK75D2,ACC-2O8PT4M,2026-06-23 08:09:00,223.100.184.19,Indore,Madhya Pradesh,INDIA,22.764327,75.885134,FALSE,3.1,TRUE,LOGIN,AVAILABLE
GEO-TPK3IV,ACC-TKMW044,2026-06-23 08:59:00,106.230.129.30,Coimbatore,Tamil Nadu,INDIA,10.973667,76.968376,FALSE,9.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-P4DR58,ACC-A170XC7,2026-06-23 09:01:00,106.135.146.131,Guwahati,Assam,INDIA,26.130502,91.759755,FALSE,5.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8DMHN2,ACC-BS5FI6E,2026-06-23 09:02:00,223.88.165.5,Kolkata,West Bengal,INDIA,22.545180,88.344314,FALSE,7.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-9U8L1Y,ACC-IFI031L,2026-06-23 09:03:00,49.64.111.189,Kochi,Kerala,INDIA,9.922920,76.298120,FALSE,3.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-GP1SU0,ACC-SO76KJG,2026-06-23 09:03:00,103.155.149.148,Guwahati,Assam,INDIA,26.156797,91.745398,FALSE,1.4,TRUE,LOGIN,AVAILABLE
GEO-76I7XY,ACC-366FZX6,2026-06-23 09:23:00,49.226.172.110,Coimbatore,Tamil Nadu,INDIA,10.993337,76.975844,FALSE,2.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SUGOM1,ACC-ZAQ8H3X,2026-06-23 09:27:00,157.245.89.213,Mumbai,Maharashtra,INDIA,19.068610,72.899855,FALSE,6.7,TRUE,LOGIN,AVAILABLE
GEO-581CLN,ACC-21YEFI7,2026-06-23 09:28:00,117.249.125.142,Ahmedabad,Gujarat,INDIA,23.045948,72.539314,FALSE,3.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-X754AK,ACC-VK82WU9,2026-06-23 09:29:00,157.147.15.99,Bhopal,Madhya Pradesh,INDIA,23.289434,77.399707,FALSE,6.7,TRUE,LOGIN,AVAILABLE
GEO-4RHGDN,ACC-L9CYMTY,2026-06-23 09:39:00,223.192.154.203,Mumbai,Maharashtra,INDIA,19.073686,72.857405,FALSE,8.2,TRUE,LOGIN,AVAILABLE
GEO-S1OVSZ,ACC-9RGDKUY,2026-06-23 09:48:00,223.249.198.174,Surat,Gujarat,INDIA,21.145744,72.821969,FALSE,3.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-DE4A5I,ACC-L6HYC1R,2026-06-23 09:50:00,49.136.122.18,Chennai,Tamil Nadu,INDIA,13.128740,80.300363,FALSE,10.9,TRUE,LOGIN,AVAILABLE
GEO-H0WVWS,ACC-SO76KJG,2026-06-23 09:53:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-5PFNZA,ACC-5I78U5T,2026-06-23 10:01:00,117.32.10.96,Guwahati,Assam,INDIA,26.167270,91.783532,FALSE,9.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6VUCQP,ACC-BDH02YH,2026-06-23 10:26:00,223.131.167.99,Hyderabad,Telangana,INDIA,17.396709,78.509981,FALSE,3.6,TRUE,LOGIN,AVAILABLE
GEO-QYO2QJ,ACC-QG18BAZ,2026-06-23 10:37:00,223.116.198.117,Visakhapatnam,Andhra Pradesh,INDIA,17.647834,83.191587,FALSE,1.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-B7G02L,ACC-FW9S351,2026-06-23 10:49:00,182.231.171.205,Coimbatore,Tamil Nadu,INDIA,10.992740,76.997196,FALSE,9.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-HF2WCR,ACC-L3UHWZI,2026-06-23 10:55:00,182.180.19.89,Delhi,Delhi,INDIA,28.638095,77.176870,FALSE,0.6,TRUE,LOGIN,AVAILABLE
GEO-EJ3TRB,ACC-VKE6H76,2026-06-23 10:56:00,182.117.35.84,Kolkata,West Bengal,INDIA,22.532292,88.316074,FALSE,2.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-2OLLCU,ACC-O3V94X2,2026-06-23 10:59:00,,,,,,,,,,LOGIN,UNAVAILABLE
GEO-NGMVO1,ACC-BQR9LC5,2026-06-23 11:15:00,182.66.26.226,Bengaluru,Karnataka,INDIA,13.011914,77.603299,FALSE,3.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6Z0SIV,ACC-GCNM08K,2026-06-23 11:30:00,49.167.162.44,Kochi,Kerala,INDIA,9.917364,76.315267,FALSE,10.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-KNS7Y1,ACC-I603D93,2026-06-23 11:44:00,103.221.186.207,Delhi,Delhi,INDIA,28.571497,77.188850,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-J5LPS2,ACC-Q02GKFS,2026-06-23 11:52:00,103.214.59.121,Coimbatore,Tamil Nadu,INDIA,11.017328,76.952289,FALSE,1.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6ERPE2,ACC-XI27VLT,2026-06-23 11:53:00,117.23.218.141,Kochi,Kerala,INDIA,9.958811,76.288836,FALSE,2.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-88ZTOV,ACC-3RAVC2U,2026-06-23 12:10:00,106.128.204.175,Mumbai,Maharashtra,INDIA,19.109403,72.848186,FALSE,3.0,TRUE,LOGIN,AVAILABLE
GEO-24CXC8,ACC-H3FNBDV,2026-06-23 12:16:00,106.12.84.112,Delhi,Delhi,INDIA,28.644364,77.206247,FALSE,3.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-QY8I9X,ACC-H3FNBDV,2026-06-23 12:17:00,103.172.135.127,Delhi,Delhi,INDIA,28.573020,77.193587,FALSE,5.1,TRUE,LOGIN,AVAILABLE
GEO-EF7VOY,ACC-5FVDDWJ,2026-06-23 12:37:00,49.242.216.184,Pune,Maharashtra,INDIA,18.480903,73.814377,FALSE,1.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-14PNMS,ACC-WHV3F3F,2026-06-23 12:39:00,182.33.100.55,Pune,Maharashtra,INDIA,18.471272,73.819326,FALSE,5.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0U7UJX,ACC-5R5L6RZ,2026-06-23 12:42:00,223.95.58.77,Indore,Madhya Pradesh,INDIA,22.712411,75.831930,FALSE,7.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-R5ZUF3,ACC-HHFH56O,2026-06-23 12:46:00,103.232.163.18,Coimbatore,Tamil Nadu,INDIA,11.019151,76.955320,FALSE,6.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-EWFB0F,ACC-HUCI5RX,2026-06-23 12:47:00,182.219.6.44,Guwahati,Assam,INDIA,26.131997,91.763309,FALSE,6.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-L6V228,ACC-ZC87CVB,2026-06-23 13:01:00,117.247.174.215,Bengaluru,Karnataka,INDIA,12.925679,77.590871,FALSE,5.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0SYDQU,ACC-4EVB2Y6,2026-06-23 13:17:00,182.131.167.26,Kochi,Kerala,INDIA,9.925151,76.269189,FALSE,2.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-L2DAZG,ACC-772URMS,2026-06-23 13:24:00,103.168.155.213,Ahmedabad,Gujarat,INDIA,23.020044,72.530958,FALSE,3.2,TRUE,LOGIN,AVAILABLE
GEO-6UINJ6,ACC-90ZASH1,2026-06-23 13:26:00,157.128.131.76,Pune,Maharashtra,INDIA,18.534337,73.849622,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-KAPYI6,ACC-1KDGW4L,2026-06-23 13:49:00,106.187.2.66,Hyderabad,Telangana,INDIA,17.356236,78.480297,FALSE,8.4,TRUE,LOGIN,AVAILABLE
GEO-W8ZMYD,ACC-GG2KTBC,2026-06-23 14:09:00,223.98.133.126,Surat,Gujarat,INDIA,21.133475,72.817075,FALSE,7.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-J36VY0,ACC-S1UQ7WI,2026-06-23 14:14:00,157.164.209.94,Hyderabad,Telangana,INDIA,17.335693,78.493687,FALSE,6.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-2WH6BA,ACC-EZC1B3E,2026-06-23 14:27:00,106.139.38.88,Nagpur,Maharashtra,INDIA,21.140636,79.073184,FALSE,7.4,TRUE,LOGIN,AVAILABLE
GEO-18QA7C,ACC-RNKK5FI,2026-06-23 14:28:00,49.58.234.23,Pune,Maharashtra,INDIA,18.479333,73.885556,FALSE,7.9,TRUE,LOGIN,AVAILABLE
GEO-TRLQ0H,ACC-KO0JL6Q,2026-06-23 14:36:00,182.153.52.88,Mumbai,Maharashtra,INDIA,19.096647,72.866495,FALSE,6.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-4VROUZ,ACC-Q6WHDH2,2026-06-23 14:36:00,49.242.198.193,Lucknow,Uttar Pradesh,INDIA,26.890426,80.936320,FALSE,5.5,TRUE,LOGIN,AVAILABLE
GEO-O9G9K6,ACC-HMUH8LM,2026-06-23 14:37:00,157.51.250.173,Ahmedabad,Gujarat,INDIA,23.030156,72.612184,FALSE,6.7,TRUE,LOGIN,AVAILABLE
GEO-CNVV3M,ACC-SP7RU86,2026-06-23 14:41:00,182.106.84.115,Surat,Gujarat,INDIA,21.174380,72.831808,FALSE,7.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-BTP2J3,ACC-SY0X4KN,2026-06-23 14:43:00,103.96.70.122,Hyderabad,Telangana,INDIA,17.419627,78.441622,FALSE,12.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-34AM2C,ACC-4Z56RJ3,2026-06-23 14:49:00,182.100.57.145,Delhi,Delhi,INDIA,28.589332,77.237836,FALSE,5.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-82940O,ACC-GG2KTBC,2026-06-23 14:50:00,49.34.52.4,Surat,Gujarat,INDIA,21.144185,72.848479,FALSE,5.8,TRUE,LOGIN,AVAILABLE
GEO-3XQXJM,ACC-ARN9585,2026-06-23 14:52:00,103.39.57.58,Kochi,Kerala,INDIA,9.960613,76.299980,FALSE,5.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8K3TQH,ACC-5JN7BS0,2026-06-23 14:53:00,223.157.100.122,Bengaluru,Karnataka,INDIA,13.000730,77.622651,FALSE,1.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-7MUVLF,ACC-TM9MCPR,2026-06-23 15:07:00,157.178.250.235,Indore,Madhya Pradesh,INDIA,22.727443,75.823279,FALSE,4.7,TRUE,LOGIN,AVAILABLE
GEO-11FYEE,ACC-VTEGB41,2026-06-23 15:10:00,49.53.13.94,Nagpur,Maharashtra,INDIA,21.113426,79.066843,FALSE,3.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-MIHC4D,ACC-MU6FGK8,2026-06-23 15:17:00,49.48.197.33,Kochi,Kerala,INDIA,9.977890,76.217314,FALSE,11.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-NW0SHZ,ACC-U00JTYL,2026-06-23 15:31:00,117.18.37.109,Kochi,Kerala,INDIA,9.963245,76.298740,FALSE,7.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-TSG2L5,ACC-9RGDKUY,2026-06-23 15:33:00,103.116.106.87,Surat,Gujarat,INDIA,21.175928,72.851553,FALSE,5.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-II8ZSP,ACC-22N64KF,2026-06-23 15:51:00,49.209.40.110,Chennai,Tamil Nadu,INDIA,13.129809,80.297765,FALSE,3.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-3LD9Q1,ACC-0IQSVUH,2026-06-23 16:00:00,182.17.214.129,Mumbai,Maharashtra,INDIA,19.047227,72.910231,FALSE,8.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Q5ATFW,ACC-Q6WHDH2,2026-06-23 16:06:00,49.171.173.13,Lucknow,Uttar Pradesh,INDIA,26.888681,80.936625,FALSE,7.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-08C9YZ,ACC-RDEZX6K,2026-06-23 16:11:00,103.165.126.27,Patna,Bihar,INDIA,25.564226,85.095808,FALSE,5.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-4PAB2Y,ACC-9JHCAZ8,2026-06-23 16:17:00,49.49.6.29,Kolkata,West Bengal,INDIA,22.606766,88.326114,FALSE,3.2,TRUE,LOGIN,AVAILABLE
GEO-RX3JQP,ACC-T1EGD9D,2026-06-23 16:17:00,117.176.79.119,Patna,Bihar,INDIA,25.598211,85.187114,FALSE,7.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-37VQWV,ACC-70X3FG6,2026-06-23 16:19:00,49.188.150.180,Nagpur,Maharashtra,INDIA,21.189090,79.047396,FALSE,9.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-S9YFF5,ACC-PR8DOYW,2026-06-23 16:28:00,106.103.105.245,Delhi,Delhi,INDIA,28.589514,77.244762,FALSE,7.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8YVCTZ,ACC-UXI7OGZ,2026-06-23 16:28:00,103.7.192.186,Chandigarh,Chandigarh,INDIA,30.777954,76.785473,FALSE,4.1,TRUE,LOGIN,AVAILABLE
GEO-JO81HK,ACC-CEQUA7O,2026-06-23 16:42:00,49.134.250.239,Patna,Bihar,INDIA,25.584204,85.178349,FALSE,8.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZB1JB9,ACC-GCNM08K,2026-06-23 16:47:00,103.247.23.158,Kochi,Kerala,INDIA,9.909685,76.217685,FALSE,8.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XI5A3A,ACC-G7ECILC,2026-06-23 16:49:00,223.90.80.213,Surat,Gujarat,INDIA,21.195140,72.864588,FALSE,4.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-KO4LIJ,ACC-JXVIHM2,2026-06-23 17:17:00,49.218.119.15,Jaipur,Rajasthan,INDIA,26.886919,75.819258,FALSE,6.5,TRUE,LOGIN,AVAILABLE
GEO-94ELGW,ACC-3CP78ZC,2026-06-23 17:20:00,182.111.249.230,Lucknow,Uttar Pradesh,INDIA,26.824398,80.989857,FALSE,6.7,TRUE,TRANSACTION_AUTH,AVAILABLE
