transaction_id,sender_account_id,receiver_account_id,timestamp,amount,currency,transaction_type,channel,beneficiary_id,device_id,geo_event_id,is_international,balance_after,transaction_status,payment_reference
TXN-U8WEIUP,ACC-DPFF5E8,ACC-DPFF5E8,2026-07-05 08:18:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,335812.09,SUCCESS,ATM-CASH552266
TXN-4DSJ3EI,ACC-HYKM1QW,EXT-EJL28NU,2026-07-05 08:19:00,451.05,INR,UPI_MERCHANT,UPI,,DEV-MJNCQ0,,FALSE,725420.15,SUCCESS,UPI/567259135
TXN-H28V4KK,ACC-LCP2277,EXT-1ZXOI65,2026-07-05 08:27:00,3432.44,INR,UPI_MERCHANT,UPI,BEN-DL1BDW,DEV-UXR8V2,GEO-7SGBY5,FALSE,285346.89,SUCCESS,UPI/360088937
TXN-MUWFP42,ACC-66NW7Y6,EXT-9F1GCIK,2026-07-05 08:29:00,2759.60,INR,UPI_MERCHANT,UPI,,DEV-X90Q3L,,FALSE,1233800.96,SUCCESS,UPI/233507981
TXN-6DCK35J,ACC-4SBKXCS,EXT-V7F9F94,2026-07-05 08:35:00,2158.10,INR,UPI_MERCHANT,UPI,,DEV-C9ZYH8,,FALSE,390362.50,SUCCESS,UPI/768640233
TXN-L5L94OB,ACC-6I5A7D9,ACC-6I5A7D9,2026-07-05 08:54:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-UEEHE9,FALSE,192394.59,SUCCESS,ATM-CASH431033
TXN-O4NJFWE,ACC-1RZBK6K,EXT-JXK87AU,2026-07-05 09:03:00,11524.69,INR,CARD_PURCHASE,CARD,,DEV-Z0XD7I,,FALSE,620814.27,SUCCESS,E-COM/2654069953
TXN-99O0O86,ACC-CDP9AJG,EXT-NREK8PK,2026-07-05 09:08:00,1653.48,INR,UPI_MERCHANT,UPI,BEN-SRRY27,DEV-5Q0NAH,GEO-THY5MM,FALSE,668311.72,SUCCESS,UPI/390682680
TXN-G4M3H99,ACC-VGKP7L9,EXT-Q6L6GT6,2026-07-05 09:09:00,5299.41,INR,CARD_PURCHASE,CARD,,DEV-54MEQC,,FALSE,475335.68,SUCCESS,E-COM/1134922330
TXN-M76WEL4,ACC-HHFH56O,EXT-L12R8JD,2026-07-05 09:11:00,2319.89,INR,UPI_MERCHANT,UPI,,DEV-XFQ7WQ,,FALSE,375581.34,SUCCESS,UPI/482795965
TXN-QS0FTYB,ACC-ECTS377,ACC-ECTS377,2026-07-05 09:15:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-VE3CWZ,FALSE,403404.58,SUCCESS,ATM-CASH976186
TXN-J7F21EU,ACC-L3UHWZI,EXT-PE1OWF0,2026-07-05 09:24:00,889.93,INR,UPI_MERCHANT,UPI,,DEV-23LD2L,,FALSE,602119.30,SUCCESS,UPI/966365773
TXN-119KB6O,ACC-MJ76CI5,EXT-Q6L6GT6,2026-07-05 09:26:00,13087.85,INR,CARD_PURCHASE,CARD,,DEV-7NPUH7,,FALSE,706297.88,SUCCESS,E-COM/1118356432
TXN-OIE44L0,ACC-8192CA3,EXT-R9OUDOC,2026-07-05 09:41:00,12421.09,INR,CARD_PURCHASE,CARD,,DEV-DADZJ8,,FALSE,238164.36,SUCCESS,E-COM/4191090714
TXN-RNP2X6J,ACC-5ZTKB9Z,EXT-K9WZ3V3,2026-07-05 09:47:00,122.41,INR,UPI_MERCHANT,UPI,,DEV-NINN4D,GEO-S94CND,FALSE,1377920.31,SUCCESS,UPI/406916692
TXN-BDWL0UV,ACC-PR8DOYW,EXT-FXK7134,2026-07-05 09:49:00,1232.33,INR,UPI_MERCHANT,UPI,,DEV-BWQU9P,,FALSE,332426.03,SUCCESS,UPI/497042758
TXN-EVKUA4A,ACC-QHDK3Z4,EXT-LQ6GCNZ,2026-07-05 09:50:00,690.97,INR,UPI_MERCHANT,UPI,,DEV-7K1YU2,,FALSE,540111.96,SUCCESS,UPI/982803325
TXN-1PGA58C,ACC-J5CI6VG,ACC-J5CI6VG,2026-07-05 09:54:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-QUMOG1,FALSE,218595.73,SUCCESS,ATM-CASH598917
TXN-ZHVYZ49,ACC-4OGW9XH,EXT-S820XZG,2026-07-05 09:59:00,1283.87,INR,UPI_MERCHANT,UPI,,DEV-H409KU,,FALSE,329388.62,SUCCESS,UPI/474311447
TXN-QEU7HW8,ACC-52SOMK1,EXT-7ZYKEDO,2026-07-05 10:00:00,26127.22,INR,IMPS_TRANSFER,IMPS,BEN-WWK4Y2,DEV-27ROG5,,FALSE,553592.65,SUCCESS,RENT-202607
TXN-8DYU0E1,ACC-K9XH0HH,EXT-PATE78B,2026-07-05 10:18:00,33015.95,INR,IMPS_TRANSFER,IMPS,BEN-GF7V8H,DEV-FRYD1A,GEO-8KX7SF,FALSE,428964.62,SUCCESS,RENT-202607
TXN-AQ1XTM4,ACC-YTFDRY5,ACC-YTFDRY5,2026-07-05 10:18:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-OG7JX0,FALSE,285721.39,SUCCESS,ATM-CASH414820
TXN-4HU8R0G,ACC-R9KE7J2,EXT-DF9FH71,2026-07-05 10:19:00,1293.50,INR,UPI_MERCHANT,UPI,,DEV-U87Y8S,GEO-9ZUHYE,FALSE,218383.52,SUCCESS,UPI/614355860
TXN-ZQNWZP2,ACC-3A1DU10,ACC-3A1DU10,2026-07-05 10:25:00,2000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,196083.74,SUCCESS,ATM-CASH295327
TXN-NWL2932,ACC-1SGFGFB,EXT-RG38G1D,2026-07-05 10:32:00,1283.97,INR,UPI_MERCHANT,UPI,,DEV-LZIQB1,,FALSE,129905.65,SUCCESS,UPI/692493792
TXN-N5D473N,ACC-5ZTKB9Z,EXT-NREK8PK,2026-07-05 10:36:00,1304.83,INR,CARD_PURCHASE,CARD,,DEV-NINN4D,GEO-4CP0ID,FALSE,1376615.48,SUCCESS,E-COM/1942128596
TXN-FX75ZBX,ACC-XSK28T7,ACC-D7761SU,2026-07-05 10:43:00,6959.91,INR,NEFT_TRANSFER,NEFT,BEN-G0JPTF,DEV-0DFUHV,GEO-M9VPIS,FALSE,189125.24,SUCCESS,NEFT6349478736
TXN-M3GR9JR,ACC-1FSOC4W,ACC-TKMP1LP,2026-07-05 10:53:00,22017.97,INR,NEFT_TRANSFER,NEFT,BEN-QOQ123,DEV-IP9SOW,GEO-4GXQX9,FALSE,415493.89,SUCCESS,NEFT4578790427
TXN-R29VRPY,ACC-9RGDKUY,EXT-W9NC29B,2026-07-05 11:07:00,2629.44,INR,UPI_MERCHANT,UPI,,DEV-NK6NN8,,FALSE,875988.98,SUCCESS,UPI/573385509
TXN-01S19AU,ACC-0IQSVUH,EXT-AK1VRJN,2026-07-05 11:09:00,3008.47,INR,UPI_MERCHANT,UPI,BEN-06S5Q7,DEV-FC5EUC,,FALSE,262094.31,SUCCESS,UPI/796086915
TXN-OT6HB34,ACC-U00JTYL,EXT-80SUKH3,2026-07-05 11:16:00,2439.66,INR,UPI_MERCHANT,UPI,,DEV-KK8EXB,GEO-2LSNMS,FALSE,134359.45,SUCCESS,UPI/487764260
TXN-H4YFEJ5,ACC-GE49DBZ,EXT-9R61RNG,2026-07-05 11:26:00,2010.03,INR,UPI_MERCHANT,UPI,,DEV-FTIN6T,GEO-6CWYVO,FALSE,-15386.70,SUCCESS,UPI/345415450
TXN-YMP4XX4,ACC-ECTS377,EXT-BI1N3R4,2026-07-05 11:30:00,755.22,INR,UPI_MERCHANT,UPI,,DEV-LWJXM7,GEO-VF9QMW,FALSE,402649.36,SUCCESS,UPI/196113542
TXN-9WXRQRY,ACC-6GN8W9U,ACC-6GN8W9U,2026-07-05 11:30:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-RTEV62,FALSE,52721.94,SUCCESS,ATM-CASH558248
TXN-RG2CNZQ,ACC-HGP8IY3,EXT-ZEJ205Y,2026-07-05 11:40:00,2826.10,INR,UPI_MERCHANT,UPI,,DEV-C6IGIR,GEO-HWM6MT,FALSE,368301.50,SUCCESS,UPI/489415149
TXN-4T7RC7D,ACC-C46C17Z,EXT-OGYR3XK,2026-07-05 11:42:00,9706.39,INR,CARD_PURCHASE,CARD,,DEV-J8SV0T,GEO-IBWX7N,FALSE,189695.34,SUCCESS,E-COM/3800129747
TXN-XBO9COB,ACC-2N82WZM,ACC-BS5FI6E,2026-07-05 11:49:00,15307.98,INR,NEFT_TRANSFER,NEFT,BEN-5V794J,DEV-6HE5KJ,GEO-P7ERTR,FALSE,796945.72,SUCCESS,NEFT9009755377
TXN-90U7LYF,ACC-TKMW044,EXT-3WODS2S,2026-07-05 11:54:00,2171.17,INR,UPI_MERCHANT,UPI,,DEV-0IQTGH,GEO-I6UJ27,FALSE,810674.86,SUCCESS,UPI/149104309
TXN-3FH47F2,ACC-W14TOBD,EXT-4FS5EN8,2026-07-05 12:06:00,2236.90,INR,UPI_MERCHANT,UPI,,DEV-PSRI4J,,FALSE,403185.38,SUCCESS,UPI/761632955
TXN-74B31VB,ACC-6EK26Y9,EXT-7Q9AH8R,2026-07-05 12:07:00,1411.76,INR,CARD_PURCHASE,CARD,,DEV-0IYFOV,,FALSE,152985.23,SUCCESS,E-COM/6557405030
TXN-4TQCQWE,ACC-TM9MCPR,EXT-0Z2HUHX,2026-07-05 12:23:00,307.53,INR,UPI_MERCHANT,UPI,,DEV-D1MRBC,GEO-2WCRU4,FALSE,206120.77,SUCCESS,UPI/571487254
TXN-T7E8WL9,ACC-52Y4R1F,EXT-LAEBWP1,2026-07-05 12:25:00,1601.08,INR,UPI_MERCHANT,UPI,,DEV-TJ44MA,,FALSE,226845.67,SUCCESS,UPI/679371264
TXN-30V09XW,ACC-M8PYQDR,EXT-CIQF6IJ,2026-07-05 12:27:00,1006.01,INR,UPI_MERCHANT,UPI,,DEV-1RHBOW,GEO-4XKUBG,FALSE,487209.93,SUCCESS,UPI/982387338
TXN-8L958DZ,ACC-W81XE6V,EXT-7BUOGYC,2026-07-05 12:28:00,1943.43,INR,UPI_MERCHANT,UPI,,DEV-UI4ZU9,GEO-PDN2L5,FALSE,132491.83,SUCCESS,UPI/590236437
TXN-YOMNP98,ACC-ZAQ8H3X,EXT-NREK8PK,2026-07-05 12:30:00,7709.07,INR,CARD_PURCHASE,CARD,,DEV-2RWME8,,FALSE,816022.71,SUCCESS,E-COM/6511295124
TXN-BU1HTHR,ACC-AH3XM2A,EXT-Q6L6GT6,2026-07-05 12:33:00,1248.31,INR,CARD_PURCHASE,CARD,,DEV-8MUHA0,GEO-LTY8B0,FALSE,1224400.75,SUCCESS,E-COM/8808340755
TXN-AQGTVD9,ACC-95IUZ6Y,EXT-AK1VRJN,2026-07-05 12:37:00,1075.16,INR,UPI_MERCHANT,UPI,BEN-GELC8G,DEV-5JY2FN,GEO-B01DWT,FALSE,325528.42,SUCCESS,UPI/792116522
TXN-OQAZW9V,ACC-XQ6ARCR,ACC-GA3ZIBH,2026-07-05 12:52:00,15707.80,INR,IMPS_TRANSFER,IMPS,BEN-3B4CKZ,DEV-K10EG1,GEO-6W7BBX,FALSE,499847.54,SUCCESS,IMPS6187927789
TXN-Q70K65I,ACC-E6PR5N8,ACC-9JHCAZ8,2026-07-05 12:55:00,11828.93,INR,NEFT_TRANSFER,NEFT,BEN-WQ9M5S,DEV-LW3MDZ,GEO-3LHPKC,FALSE,263505.92,SUCCESS,NEFT8414122611
TXN-FKHBDB6,ACC-I4J3X09,ACC-I4J3X09,2026-07-05 12:56:00,2000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,241019.52,SUCCESS,ATM-CASH773740
TXN-0LYP48T,ACC-PCZ2O8N,ACC-7YVR4NK,2026-07-05 13:12:00,15076.80,INR,NEFT_TRANSFER,NEFT,BEN-RLY9PO,DEV-VN82SV,GEO-HPR57T,FALSE,1348180.98,SUCCESS,NEFT7694482933
TXN-729Z4UW,ACC-FH01XWM,ACC-FH01XWM,2026-07-05 13:23:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-JENEU0,FALSE,391888.11,SUCCESS,ATM-CASH473764
TXN-BQCX5J4,ACC-3A1MITK,EXT-DS4JHR6,2026-07-05 13:25:00,2977.00,INR,UPI_MERCHANT,UPI,,DEV-E1E6RD,GEO-DJ5LM8,FALSE,235974.81,SUCCESS,UPI/391686855
TXN-1RV8VVH,ACC-12310X5,EXT-ZRENUN5,2026-07-05 13:27:00,448.14,INR,CARD_PURCHASE,CARD,,DEV-5FHX3U,GEO-9O08AR,FALSE,516306.62,SUCCESS,E-COM/1127128889
TXN-9U8R2V4,ACC-SCH53XD,EXT-AK1VRJN,2026-07-05 13:31:00,14485.52,INR,CARD_PURCHASE,CARD,,DEV-3JY7BX,GEO-GIQCA3,FALSE,745730.49,SUCCESS,E-COM/8544612638
TXN-V83SCXN,ACC-2Z1UBYH,EXT-4HSIASM,2026-07-05 13:32:00,2411.10,INR,UPI_MERCHANT,UPI,,DEV-9714WE,,FALSE,418351.89,SUCCESS,UPI/659942906
TXN-6JWK1ZL,ACC-9JHCAZ8,EXT-KY71NT7,2026-07-05 13:34:00,549.50,INR,UPI_MERCHANT,UPI,,DEV-5H1LO6,,FALSE,532885.32,SUCCESS,UPI/456966119
TXN-MZXWF00,ACC-I603D93,EXT-OGYR3XK,2026-07-05 13:35:00,10558.53,INR,CARD_PURCHASE,CARD,,DEV-91PGKB,,FALSE,631643.84,SUCCESS,E-COM/9330456555
TXN-VNI8OXU,ACC-TUIK15U,ACC-ZJ2O1XJ,2026-07-05 13:39:00,11115.14,INR,IMPS_TRANSFER,IMPS,BEN-IJ9X3M,DEV-ZJ2N98,GEO-VOO0Y6,FALSE,427037.24,SUCCESS,IMPS9765295087
TXN-33WPGYJ,ACC-Y1WIZ9P,ACC-Y1WIZ9P,2026-07-05 13:54:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-JFFA10,FALSE,727124.81,SUCCESS,ATM-CASH315889
TXN-R00UT9L,ACC-BVN8NN8,ACC-NHLLA92,2026-07-05 14:36:00,18517.32,INR,NEFT_TRANSFER,NEFT,BEN-3BPJRR,DEV-QYS357,GEO-8SIB1T,FALSE,322691.65,SUCCESS,NEFT3412598507
TXN-2MG4WJ8,ACC-9XA4KWG,ACC-9XA4KWG,2026-07-05 14:38:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,1254960.57,SUCCESS,ATM-CASH229684
TXN-5QGIIMP,ACC-E3YVZMZ,EXT-IO1BK2N,2026-07-05 14:40:00,1457.61,INR,UPI_MERCHANT,UPI,,DEV-PGP952,,FALSE,1544646.75,SUCCESS,UPI/865235031
TXN-11B85XZ,ACC-R9RIGPP,ACC-R9RIGPP,2026-07-05 15:05:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-RHM47O,FALSE,157381.39,SUCCESS,ATM-CASH325423
TXN-P4OX9VN,ACC-IFY7O0P,EXT-1ZXOI65,2026-07-05 15:16:00,6686.97,INR,CARD_PURCHASE,CARD,,DEV-QO529L,GEO-XMHK79,FALSE,830103.36,SUCCESS,E-COM/2082359307
TXN-J2FFX53,ACC-AWXUF9Q,EXT-Q6L6GT6,2026-07-05 15:16:00,10276.32,INR,CARD_PURCHASE,CARD,,DEV-SJUKA2,GEO-B2RQGS,FALSE,600698.35,SUCCESS,E-COM/8132998178
TXN-XY1BXJM,ACC-Q02GKFS,EXT-2Z0RN4U,2026-07-05 15:17:00,2210.29,INR,UPI_MERCHANT,UPI,,DEV-5IYDOB,,FALSE,311214.31,SUCCESS,UPI/419285810
TXN-5TZWI51,ACC-O3V94X2,EXT-3JQIP98,2026-07-05 15:18:00,9018.85,INR,CARD_PURCHASE,CARD,,DEV-BN275W,GEO-HTK39B,FALSE,340726.84,SUCCESS,E-COM/8845102654
TXN-HEF62YV,ACC-OK8NHVI,EXT-VHS1K3A,2026-07-05 15:35:00,3464.16,INR,CARD_PURCHASE,CARD,,DEV-ATYR8W,GEO-X3EO2D,FALSE,381316.56,SUCCESS,E-COM/6928363240
TXN-B6RYAQ5,ACC-U652FYS,EXT-J26XTNJ,2026-07-05 15:50:00,453.33,INR,UPI_MERCHANT,UPI,,DEV-CSY023,GEO-NDTWJ2,FALSE,612853.96,SUCCESS,UPI/257547710
TXN-UTB2080,ACC-70SBOVV,ACC-70SBOVV,2026-07-05 16:11:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,386439.74,SUCCESS,ATM-CASH823261
TXN-5PNXB2P,ACC-AWXUF9Q,EXT-0LHAYK6,2026-07-05 16:15:00,1484.70,INR,UPI_MERCHANT,UPI,,DEV-SJUKA2,,FALSE,599213.65,SUCCESS,UPI/365777383
TXN-I5IKOWV,ACC-XU0COJB,EXT-Y2062ML,2026-07-05 16:18:00,1494.18,INR,UPI_MERCHANT,UPI,,DEV-80L690,GEO-R1Z5OB,FALSE,1216273.28,SUCCESS,UPI/329189568
TXN-4C0OYGV,ACC-3AEYV7C,ACC-3AEYV7C,2026-07-05 16:20:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,134426.88,SUCCESS,ATM-CASH882907
TXN-QMW7AZ2,ACC-Y1WIZ9P,EXT-K9UEMZA,2026-07-05 16:26:00,506.63,INR,UPI_MERCHANT,UPI,,DEV-81QYTF,GEO-13POLK,FALSE,726618.18,SUCCESS,UPI/587044237
TXN-TN44OUR,ACC-XQ6ARCR,EXT-7Q9AH8R,2026-07-05 16:28:00,2981.06,INR,UPI_MERCHANT,UPI,BEN-CNC4MD,DEV-K10EG1,GEO-BBPP44,FALSE,496866.48,SUCCESS,UPI/405336373
TXN-S4D3U2B,ACC-M8PYQDR,EXT-WHG6PZJ,2026-07-05 16:41:00,1553.48,INR,UPI_MERCHANT,UPI,,DEV-1RHBOW,,FALSE,485656.45,SUCCESS,UPI/631294769
TXN-ZSM0V4A,ACC-R9KE7J2,ACC-R9KE7J2,2026-07-05 16:52:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-2UAKYU,FALSE,217383.52,SUCCESS,ATM-CASH101514
TXN-E44I6T8,ACC-6I5A7D9,EXT-8AKZ0ZE,2026-07-05 17:02:00,1718.81,INR,UPI_MERCHANT,UPI,,DEV-3VTX4D,GEO-PEQ4L4,FALSE,190675.78,SUCCESS,UPI/912186454
TXN-TXAT31Y,ACC-0U2BL3M,EXT-CMLY77O,2026-07-05 17:10:00,1089.34,INR,UPI_MERCHANT,UPI,,DEV-8RL3XY,GEO-BJB8X9,FALSE,552892.37,SUCCESS,UPI/752061668
TXN-8UOS6JP,ACC-BQR9LC5,EXT-4ZDLUBA,2026-07-05 17:18:00,530.04,INR,UPI_MERCHANT,UPI,,DEV-491VB7,GEO-9L24EG,FALSE,361475.55,SUCCESS,UPI/852887829
TXN-WZ2PVE6,ACC-KRF7YIN,EXT-NF0B9I0,2026-07-05 17:26:00,1196.17,INR,UPI_MERCHANT,UPI,,DEV-OWL13Y,,FALSE,138629.60,SUCCESS,UPI/674925867
TXN-8X70DFS,ACC-D7CEDA0,EXT-QYGB59S,2026-07-05 17:36:00,1960.17,INR,UPI_MERCHANT,UPI,,DEV-L84UMO,,FALSE,1167418.04,SUCCESS,UPI/284519096
TXN-3T2SPZJ,ACC-9FN202S,EXT-L6QQNEN,2026-07-05 17:40:00,1738.44,INR,UPI_MERCHANT,UPI,,DEV-CY31KQ,,FALSE,370529.55,SUCCESS,UPI/268553504
TXN-89COSRW,ACC-9535HJH,EXT-Q6L6GT6,2026-07-05 17:47:00,10964.94,INR,CARD_PURCHASE,CARD,,DEV-7VOSIY,,FALSE,518321.02,SUCCESS,E-COM/4925090583
TXN-MSKA6LJ,ACC-J7S9KT5,EXT-JXK87AU,2026-07-05 17:48:00,5847.44,INR,CARD_PURCHASE,CARD,,DEV-L6NDGX,,FALSE,640360.27,SUCCESS,E-COM/4277382325
TXN-8EVKT2A,ACC-YSN7NG9,EXT-ZRENUN5,2026-07-05 17:50:00,6418.93,INR,CARD_PURCHASE,CARD,,DEV-SZ6CZY,,FALSE,1313777.73,SUCCESS,E-COM/6967305733
TXN-VUK1M7T,ACC-1FSOC4W,EXT-GWF2QSM,2026-07-05 17:59:00,1519.39,INR,UPI_MERCHANT,UPI,,DEV-IP9SOW,GEO-XMH2XM,FALSE,413974.50,SUCCESS,UPI/976315425
TXN-7OJK9YY,ACC-CAIKVW2,EXT-U7SLO1Z,2026-07-05 18:00:00,2060.61,INR,UPI_MERCHANT,UPI,,DEV-6UPEZB,,FALSE,514033.10,SUCCESS,UPI/405669135
TXN-YEZ4YQV,ACC-BX9X39I,ACC-Q6WHDH2,2026-07-05 18:01:00,17235.63,INR,IMPS_TRANSFER,IMPS,BEN-N98RU7,DEV-PZ0CXM,GEO-QPU9S5,FALSE,187937.05,SUCCESS,IMPS1392226290
TXN-43SULO4,ACC-3JPJT10,EXT-HPP1ZUM,2026-07-05 18:03:00,1247.63,INR,UPI_MERCHANT,UPI,,DEV-T0LGO2,,FALSE,938173.19,SUCCESS,UPI/314353244
TXN-Y3JF45Z,ACC-VTEGB41,EXT-VHS1K3A,2026-07-05 18:05:00,2260.37,INR,UPI_MERCHANT,UPI,BEN-R6036I,DEV-6NRQOE,,FALSE,262441.71,SUCCESS,UPI/388656140
TXN-882B14Z,ACC-K9XH0HH,EXT-ZRENUN5,2026-07-05 18:17:00,11569.03,INR,CARD_PURCHASE,CARD,,DEV-FRYD1A,,FALSE,417395.59,SUCCESS,E-COM/8907094162
TXN-7SET7ND,ACC-6K088ZF,EXT-NREK8PK,2026-07-05 18:31:00,4829.23,INR,CARD_PURCHASE,CARD,,DEV-ESX32G,GEO-T7OQQO,FALSE,485127.81,SUCCESS,E-COM/8721792622
TXN-XPMNCF3,ACC-OK8NHVI,ACC-TT2SLHI,2026-07-05 18:31:00,2489.02,INR,IMPS_TRANSFER,IMPS,BEN-A7F601,DEV-ATYR8W,GEO-T7M8LI,FALSE,378827.54,SUCCESS,IMPS1930941457
TXN-D3QW8OL,ACC-5FVDDWJ,EXT-22NE6ML,2026-07-05 18:33:00,216.73,INR,UPI_MERCHANT,UPI,,DEV-6P7NCZ,,FALSE,261613.02,SUCCESS,UPI/465699752
TXN-P6N0WVE,ACC-Q02GKFS,EXT-R9OUDOC,2026-07-05 18:36:00,12544.09,INR,CARD_PURCHASE,CARD,,DEV-5IYDOB,GEO-X3P9K7,FALSE,298670.22,SUCCESS,E-COM/4443256333
TXN-H5OOG2I,ACC-9535HJH,EXT-ILJMPK5,2026-07-05 18:43:00,2986.49,INR,UPI_MERCHANT,UPI,,DEV-7VOSIY,,FALSE,515334.53,SUCCESS,UPI/193485542
TXN-VKDZO4N,ACC-E6SVH6Q,ACC-E6SVH6Q,2026-07-05 18:46:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-6HKFNV,FALSE,98820.60,SUCCESS,ATM-CASH499084
TXN-PEQF7M0,ACC-R7CETEN,EXT-R9OUDOC,2026-07-05 18:47:00,2395.42,INR,CARD_PURCHASE,CARD,,DEV-6873WR,GEO-3UMRR5,FALSE,378419.71,SUCCESS,E-COM/9145648573
TXN-712QU6D,ACC-C4XYJLC,EXT-2V5STHQ,2026-07-05 18:51:00,540.49,INR,UPI_MERCHANT,UPI,,DEV-7QPMPN,GEO-GCYJG3,FALSE,743642.70,SUCCESS,UPI/454889806
TXN-SA0KF07,ACC-21YEFI7,EXT-H5Z6HKK,2026-07-05 18:53:00,1224.83,INR,UPI_MERCHANT,UPI,,DEV-H0GXBG,GEO-ALUSH0,FALSE,187692.04,SUCCESS,UPI/128886354
TXN-73AHQEL,ACC-6HHR8X8,EXT-3CCGYTR,2026-07-05 18:55:00,1868.62,INR,UPI_MERCHANT,UPI,,DEV-A902AT,GEO-WTT6KO,FALSE,993074.09,SUCCESS,UPI/329250991
TXN-W9YBZUE,ACC-4EVB2Y6,EXT-7Q9AH8R,2026-07-05 18:57:00,642.21,INR,UPI_MERCHANT,UPI,BEN-TBFIF0,DEV-X0YV1W,,FALSE,847789.72,SUCCESS,UPI/586438920
TXN-W9YWMFH,ACC-C3Y7HAT,EXT-H9HE5W8,2026-07-05 19:04:00,1905.72,INR,UPI_MERCHANT,UPI,,DEV-VEJV1G,GEO-ED10KK,FALSE,528225.09,SUCCESS,UPI/397820733
TXN-FKG9I9V,ACC-KGYC4OM,EXT-JXK87AU,2026-07-05 19:14:00,7846.08,INR,CARD_PURCHASE,CARD,,DEV-VYZ8SQ,GEO-7W6E5Q,FALSE,178365.01,SUCCESS,E-COM/1074718908
TXN-1MPRDHQ,ACC-SS3EOQM,EXT-HJK1EYY,2026-07-05 19:15:00,2530.40,INR,UPI_MERCHANT,UPI,BEN-P9OUZW,DEV-26K23I,GEO-903ZKJ,FALSE,174722.71,SUCCESS,UPI/434725958
TXN-VH9AX9P,ACC-D1I4N2E,EXT-JXK87AU,2026-07-05 19:21:00,3271.40,INR,CARD_PURCHASE,CARD,,DEV-PZHJ14,,FALSE,421975.33,SUCCESS,E-COM/3980203719
TXN-LWR3H2H,ACC-FZGLI4U,ACC-FZGLI4U,2026-07-05 19:31:00,2000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,229860.26,SUCCESS,ATM-CASH604584
TXN-EWX2J9G,ACC-SF4HTZ4,EXT-3ZFB8OJ,2026-07-05 19:34:00,2216.33,INR,UPI_MERCHANT,UPI,,DEV-Q0G1EC,,FALSE,367301.59,SUCCESS,UPI/407036342
TXN-XW9LEMJ,ACC-21YEFI7,EXT-NVS1WP0,2026-07-05 19:35:00,1163.17,INR,UPI_MERCHANT,UPI,,DEV-H0GXBG,GEO-JR81PN,FALSE,186528.87,SUCCESS,UPI/782009118
TXN-6RF3KL2,ACC-Q6WHDH2,EXT-JM1WZXN,2026-07-05 19:36:00,217.87,INR,UPI_MERCHANT,UPI,,DEV-Z6MYI3,GEO-GZO8G4,FALSE,363747.73,SUCCESS,UPI/306088618
TXN-L7EGUB7,ACC-WHV3F3F,EXT-BWM5B0F,2026-07-05 19:37:00,2031.69,INR,UPI_MERCHANT,UPI,,DEV-9QMGV2,GEO-JSK5QL,FALSE,111176.49,SUCCESS,UPI/653001716
TXN-VU2CTDF,ACC-BDH02YH,EXT-3JQIP98,2026-07-05 19:46:00,13347.55,INR,CARD_PURCHASE,CARD,,DEV-A8HBPW,,FALSE,219631.61,SUCCESS,E-COM/4847741903
TXN-DJZD7C5,ACC-FW9S351,EXT-FDY6J0O,2026-07-05 19:48:00,2830.54,INR,UPI_MERCHANT,UPI,,DEV-L654TU,,FALSE,418847.03,SUCCESS,UPI/744644310
TXN-XF1RQOR,ACC-5LSCATG,EXT-7Q9AH8R,2026-07-05 20:01:00,10832.30,INR,CARD_PURCHASE,CARD,,DEV-6N31K1,GEO-IO5U0I,FALSE,1780056.19,SUCCESS,E-COM/9194877012
TXN-EOZX7DX,ACC-9XM091Z,EXT-ZCHQR9B,2026-07-05 20:04:00,1358.95,INR,UPI_MERCHANT,UPI,,DEV-BGSU0R,,FALSE,308112.83,SUCCESS,UPI/732990783
TXN-1OSYXVQ,ACC-XANBX94,EXT-ZRENUN5,2026-07-05 20:04:00,462.78,INR,CARD_PURCHASE,CARD,,DEV-MP3OM2,,FALSE,386973.19,SUCCESS,E-COM/2664865429
TXN-2ZJJTUA,ACC-KO0JL6Q,ACC-3DFDRGV,2026-07-05 20:13:00,4449.84,INR,IMPS_TRANSFER,IMPS,,,GEO-P39Y69,FALSE,463969.90,SUCCESS,IMPS5336894201
